T1		T2		T3		T4		T5		T6		T7		T8	
331.9	Building Area	431.1	Building Area	547.7	Building Area	232.5	Building Area	2389.6	Building Area						
763.3	Building Area	183	Building Area	514.1	Building Area	531.3	Building Area	580.9	Building Area						
99.6	Building Area	1111.8	Building Area	298.8	Building Area	663.7	Building Area	431.3	Building Area						
133	Building Area	564.4	Building Area	282.2	Building Area	1194.7	Building Area	630.5	Building Area						
165.7	Building Area	364.8	Building Area	99.5	Computer	813.5	Building Area	796.6	Building Area						
132.8	Building Area	149.3	Building Area	115.9	Computer	166.2	Building Blocks	895.9	Building Area						
83	Building Area	265.7	Building Area	199.4	Building Area	232.1	Building Blocks	348.9	Building Area						
448.2	Building Area	547.8	Building Area	298.8	Building Area	66.3	Building Blocks	182.5	Building Area						
132.7	Building Area	630.6	Building Area	697	Building Area	265.3	Building Blocks	116.1	Computer						
248.6	Building Area	265.7	Building Area	763.5	Building Area	248.9	Building Blocks	215.8	Computer						
597.9	Building Area	1277.6	Building Area	1195.1	Building Area	896	Building Blocks	348.5	Computer						
1460.6	Building Area	1211.8	Building Area	99.4	Building Area	115.9	Computer	448.1	Computer						
282.2	Building Area	265.8	Building Area	1161.8	Building Area	298.3	Computer	365.3	Computer						
415.1	Building Area	1111.9	Building Area	763.5	Building Area	862.9	Computer	514.7	Computer						
215.7	Building Area	415.1	Building Area	1377.5	Building Area	680.5	Building Area	199	Building Area						
514.5	Building Area	315.1	Building Area	630.4	Building Area	498	Building Area	215.6	Computer						
431.1	Computer	232.1	Building Area	298.7	Building Area	115.9	Building Area	116.2	White Space						
215.8	Computer	846	Building Area	597.5	Building Area	315.7	Building Area	132.8	Building Blocks						
149.1	Computer	282.1	Building Area	281.8	Building Blocks	647.3	Building Area								
216.1	Computer	697.3	Building Area	182.3	Building Blocks	149.4	Building Area								
215.9	Computer	630.8	Building Area	315.4	Building Blocks	132.8	Building Area								
198.7	Computer	547.6	Building Area	166.1	Building Blocks	1510.1	Building Area								
166	Building Blocks	198.9	Computer	149.3	Building Blocks	199.1	Building Blocks								
365.5	Building Blocks	332.2	Computer	83.4	Building Blocks	315.3	Building Blocks								
165.9	Computer	249.4	Computer	198.9	Building Blocks	1344	Building Area								
498.1	Computer	215.7	Computer	199.4	Building Blocks	149.5	Computer								
497.9	Building Area	365.4	Building Area	149	Building Blocks	315.2	Computer								
365.1	Computer	199.5	Building Area	99.6	Computer	232.4	Computer								
182.5	Building Blocks	364.8	Building Area	365.1	Computer	514.1	Building Area								
281.8	Building Blocks	199.4	Building Area	282.6	Computer	365.1	Building Area								
365.6	Building Blocks	166	Computer	132.8	Computer	597.5	Building Area								
514.9	Building Area	331.8	Computer	166	Computer	149.4	Building Area								
281.9	Building Area	215.6	Computer	133	Building Blocks	1211.5	Building Area								
862.9	Building Area	133.3	Computer	282.4	Building Blocks	398.5	Building Area								
1311.3	Building Area	349	Building Area	282.3	Building Blocks	348.5	Building Area								
414.9	Building Area	199.2	Computer	249	Building Blocks	265.5	Building Area								
664	Building Area	332.3	Computer	265.5	Building Area	116.6	Computer								
713.9	Building Area	99.5	White Space	282.1	Building Area	215.7	Computer								
298.6	Building Area	232.6	Computer	780.1	Building Area	299	Computer								
298.9	Computer			1078.7	Building Area	448	Computer								
149.5	Computer			199.4	Building Area	348.1	Computer								
149.6	Computer			132.5	Building Blocks	149.4	Computer								
298.5	Computer			332.4	Building Blocks	116.1	White Space								
248.6	Computer			83	Computer	265.5	Computer								
199.3	Computer			381.6	Computer										
282.1	Building Blocks			282	Computer										
232.7	Building Blocks			149.6	Computer										
299	Building Blocks			132.9	Computer										
132.7	Building Blocks			199.3	Computer										
116.2	Building Blocks			166.4	Computer										
713.5	Computer			132.8	Building Area										
149.8	Building Area			165.8	Building Area										
232.4	Building Blocks			1841.7	Building Area										
182.1	Building Blocks			730	Building Area										
133.2	Building Blocks			199.1	Building Blocks										
149.1	Building Blocks			249	Building Blocks										
348.5	Building Blocks			381.4	Building Area										
116.1	Building Blocks			547.6	Building Area										
348.8	Building Area			66.8	Building Blocks										
248.6	Computer			266	Building Blocks										
696.6	Computer			315.6	Building Blocks										
331.9	Building Area			166.2	Building Blocks										
149.6	Computer			165.8	Building Blocks										
448	Computer			216	Computer										
149.3	Computer			132.8	Computer										
365.3	Computer			232.5	Computer										
298.3	Computer			166	Computer										
132.7	Computer			166	Building Blocks										
182.9	Computer			99.5	Building Blocks										
281.8	Building Area			83.1	Building Blocks										
663.8	Building Area			298.9	Building Blocks										
116.1	Building Area			199.2	Building Blocks										
265.5	Building Area			415.1	Building Area										
166.2	Computer			514.9	Building Area										
232.4	Computer			232.4	Building Area										
215.7	Computer			1078.7	Building Area										
415.1	Computer			315.1	Building Blocks										
298.6	Computer			315.3	Building Area										
166.3	Building Area			199.2	Building Area										
149.3	Building Area			232.4	Building Area										
381.8	Building Area			99.7	Building Area										
199.2	Building Area			99.2	Building Area										
347.9	Building Blocks			83	Building Area										
166.2	Building Blocks			215.7	Building Area										
82.9	Building Blocks			198.8	Building Area										
99.3	Building Blocks			962.6	Building Area										
198.8	Building Blocks			116.2	Building Area										
364.9	Computer			1493.9	Building Area										
497.6	Computer			1526.6	Building Area										
99.5	Computer			331.9	Building Area										
431.3	Building Area			498	Computer										
497.9	Computer			182.6	Computer										
962.3	Computer			182.8	Computer										
232.1	Building Area			431.8	Computer										
198.9	Building Area			149.4	Computer										
182.6	Building Area			182.6	Building Area										
99.5	Building Area			66.4	Building Area										
232.2	Computer			232.3	Computer										
448.1	Computer			431.4	Computer										
199	Computer			414.7	Building Area										
315.6	Computer			215.8	Computer										
99.5	Computer			166.4	White Space										
1526.4	Computer			99.6	Computer										
1111.9	Computer														
166.1	Computer														
165.7	Computer														
182.8	Computer														
564	Computer														
265.5	Computer														
199.5	Computer														
182.3	Computer														
83.4	Computer														
149.7	Building Area														
132.7	Building Area														
83	Building Area														
215.9	Computer														
199.1	Computer														
182.8	Computer														
282.1	Computer														
348.3	Computer														
116.3	Computer														
829.6	Building Area														
199.3	Building Area														
265.7	Building Area														
116	Computer														
398	Computer														
232.6	Computer														
614.3	Computer														
199	Building Area														
381.6	Building Area														
281.8	Building Area														
199.5	Computer														
680.4	Computer														
481.1	Computer														
431.9	Computer														
531.2	Computer														
166.2	Computer														
182.6	Computer														
298.7	Building Blocks														
149.6	Building Blocks														
100.1	Building Blocks														
115.9	Building Blocks														
265.1	Building Blocks														
133	Building Blocks														
547.3	Computer														
315.8	Computer														
664.1	Computer														
83	Building Area														
348.8	Building Area														
99.6	Building Area														
149.2	Computer														
116.3	Computer														
199.3	Computer														
215.5	Computer														
1244.9	Computer														
165.8	Computer														
199.6	Computer														
215.8	Building Area														
564.4	Building Area														
133.1	Building Area														
132.8	Computer														
581	Computer														
199.1	Computer														
431.2	Computer														
166.1	Building Blocks														
182.7	Building Blocks														
148.8	Building Blocks														
133	Building Blocks														
315.8	Building Blocks														
265.5	Building Blocks														
148.9	Building Blocks														
133	Building Blocks														
83.2	Building Blocks														
116	Computer														
497.7	Building Area														
564.3	Building Area														
282.3	Building Area														
166.4	Building Area														
232.6	Building Area														
498	Building Area														
464.7	Computer														
730.1	Computer														
448.3	Computer														
713.1	Computer														
431.4	Computer														
232.6	Computer														
382	Computer														
215.6	Building Area														
182.2	Building Area														
116.2	Building Area														
282.1	Computer														
248.9	Computer														
166	Computer														
182.9	Building Area														
298.6	Computer														
265.3	Computer														
132.9	Building Area														
116.4	Building Area														
846.2	Building Area														
498.2	Building Area														
232.3	Building Area														
531	Computer														
381.9	Computer														
282.6	Building Area														
249.1	Computer														
149.5	Computer														
282.5	Building Area														
265.3	Computer														
215.5	Computer														
896.4	Building Area														
381.7	Building Area														
132.8	Building Area														
448.2	Computer														
165.6	Computer														
116	Building Area														
216.1	Building Area														
199.5	Building Area														
198.9	Computer														
182.2	Computer														
116.2	Building Area														
332	Building Area														
215.7	Building Area														
398.2	Building Area														
199.5	Computer														
298.7	Computer														
166.3	Computer														
564.5	Computer														
680.4	Computer														
514.8	Building Area														
82.8	Computer														
3385.4	Computer														
199.1	Computer														
149.3	Computer														
116.1	Building Area														
99.6	Computer														
165.5	Building Area														
514.4	Building Area														
896.4	Building Area														
265.5	Building Area														
182.4	Building Area														
431.7	Building Area														
364.7	Building Area														
514.9	Building Area														
331.9	Building Area														
182.3	Building Blocks														
132.8	Building Blocks														
199.1	Building Blocks														
265.3	Building Blocks														
149.4	Building Area														
414.9	Building Area														
531.6	Building Area														
133.2	Computer														
149.6	Computer														
730.3	Computer														
348	Computer														
198.8	Computer														
132.6	Building Area														
116.3	Building Area														
364.9	Building Area														
165.7	Building Blocks														
315.3	Building Blocks														
215.7	Building Blocks														
99.6	Building Blocks														
248.9	Building Area														
249.4	Building Area														
298.8	Building Area														
116.2	Computer														
165.9	Computer														
132.5	Computer														
99.5	Computer														
630.5	Computer														
215.3	Computer														
962.9	Building Area														
199.5	Building Area														
464.2	Building Blocks														
1427.3	Building Area														
232.6	Building Area														
365.1	Building Area														
83.1	Computer														
149.5	Computer														
315.2	Computer														
215.7	Computer														
116.2	Building Area														
116.2	Building Area														
83	Building Area														
1411.1	Building Area														
199	Building Area														
697.2	Building Area														
232.5	Building Area														
912.8	Building Area														
398.3	Computer														
414.9	Computer														
166	Computer														
331.9	Building Blocks														
763.7	Building Blocks														
1477.1	Building Area														
265.7	Computer														
149.6	Computer														
332	Computer														
298.7	Computer														
364.8	Building Blocks														
232.9	Building Area														
116.2	Computer														
232.4	Computer														
116.1	Building Area														
1261.5	Building Area														
381.5	Computer														
232.2	Computer														
199.1	Computer														
315.1	Building Area														
149.3	Computer														
149.3	Computer														
149.9	Computer														
597.7	Building Area														
547.2	Building Area														
646.7	Building Area														
66.8	Computer														
298.5	Computer														
713.8	Building Area														
580.8	Building Area														
132.6	Building Area														
149.4	Building Area														
215.7	Computer														
149.3	Computer														
149.2	Computer														
282.3	Computer														
82.5	Computer														
99	White Space														
215.7	Computer														
