T1		T2		T3		T4		T5		T6		T7		T8	
1792.3	Building Area	99.8	Computer	431.8	Building Area	133	Computer	199.6	Computer	182.5	White Space	132.6	Building Area	249.1	Computer
132.3	Computer	282.2	Computer	232.6	Building Area	713.5	Building Area			198.9	White Space	132.8	Building Area	132.7	Computer
249.1	Computer	415	Computer	531.2	Building Area	166.1	Computer			182.7	Computer	465.2	Building Area	199.2	Computer
713.3	Computer	199.4	Computer	116.4	Building Area	331.8	Computer			447.6	Computer	1161.6	Building Area	132.7	White Space
199	Computer	215.5	Building Blocks	398.3	Computer	663.6	Computer			82.7	Computer	597.5	Building Area	415	White Space
116.1	Building Blocks	364.8	Building Blocks	166.2	Computer	149.8	Building Blocks			199.3	Computer	530.8	Building Area	166	Computer
83.4	Building Blocks	398.2	Computer	282.2	Building Area	248.9	Building Blocks			99.5	White Space	265.6	White Space	198.7	Computer
331.9	Building Blocks	116.1	Building Area	331.9	Building Area	946	Building Blocks			315	White Space	531.1	White Space	663.9	Computer
149	Building Area	381.6	Building Area	166	Building Area	116.2	Building Blocks			116.2	Computer	116.8	White Space	348.4	Computer
365	Building Area	166.3	Building Area	830.1	Building Area	83	Building Area					248.8	White Space	464.9	Computer
116	Building Area	1426.9	Building Area	1725.7	Building Area	581.2	Building Area					149.6	White Space	116.1	White Space
1427.2	Building Area	448.4	Building Area	149.3	Building Area	166.2	Building Area					182.6	White Space	149.4	Building Blocks
82.8	Computer	514.6	Computer	232.3	Building Area	132.8	Computer					116	Computer		
132.5	Computer	414.9	Computer	231.9	Building Area	348.7	Computer					116.4	Computer		
165.7	Computer	165.8	Computer	265.7	Building Area	481.1	Computer					83.6	Computer		
215.8	Computer	315.3	Building Area	265.1	Building Area	99.7	Building Blocks					182.5	Computer		
381.4	Computer	166	Computer	215.2	Building Area	82.8	Building Blocks					132.8	Computer		
348.4	Computer	348.2	Computer	1228	Building Area	199.1	Building Area					398.6	Computer		
149.3	Computer	165.8	Computer	199.2	Building Area	464.4	Building Area					249.1	Computer		
99.5	Building Blocks	447.8	Computer	198.9	Building Area	863.1	Building Area					132.6	White Space		
331.9	Building Blocks	332.4	Computer	99.6	Building Area	165.9	Building Area					299	Computer		
149.8	Computer	116.3	Building Blocks	530.8	White Space	99.4	Computer								
232.3	Computer	315.3	Building Blocks	414.4	White Space	99.6	Computer								
149.5	Building Area	249.2	Building Area	182.8	Computer	82.9	Computer								
564.3	Building Area	1045.5	Building Area			249.2	Computer								
414.9	Building Area	165.7	Building Area			331.9	Computer								
215.3	Computer	149.4	Building Blocks			215.3	Building Area								
331.6	Computer	232.4	Building Blocks			481.1	Building Area								
365.4	Building Area	132.8	Building Area			265.8	Building Area								
282.6	Building Area	365.1	Building Area			647.2	Building Area								
531	Building Area	480.9	Building Area			929.5	Building Area								
182.6	Computer	348.7	Building Area			149.8	Building Area								
198.7	Computer	99.9	Computer			215.4	Building Area								
298.6	Computer	132.9	Computer			166	Building Area								
215.3	Computer	133.1	Computer			99.9	Building Area								
481.2	Computer	232.3	Computer			132.8	Building Area								
597.8	Computer	414.7	Computer			315.5	White Space								
647.3	Building Area	183.1	Computer			132.9	White Space								
149.4	Computer	133	Building Blocks			198.8	Computer								
895.8	Computer	249.4	Building Blocks			100	Computer								
315.3	Building Area	116.2	Building Area			132.6	Computer								
99.6	Computer	1111.9	Building Area			497.7	Computer								
182.8	Computer	780.1	Building Area			249.4	Computer								
249	Computer	249.2	Building Area			381.7	Computer								
1261.4	Computer	912.5	Building Area			99.3	Computer								
83.3	Building Blocks	481.2	Building Area			116.2	White Space								
99.6	Building Blocks	182.7	Computer			83	Computer								
597.4	Building Blocks	116.4	Computer												
132.7	Building Area	182.6	Computer												
431.4	Building Area	182.5	Computer												
315.3	Building Area	149.3	Computer												
1195.1	Building Area	249	Computer												
99.6	Building Area	182.8	Computer												
199.2	Building Area	99.3	Building Blocks												
896.1	Building Area	181.9	Building Blocks												
1460.6	Building Area	66.4	Building Blocks												
182.7	Computer	497.7	Building Blocks												
99.6	Computer	514.5	Building Blocks												
481.2	Computer	531.6	Building Area												
198.9	Computer	663.9	Building Area												
547.6	Computer	148.9	Computer												
298.9	Computer	215.9	Computer												
332.1	Computer	132.8	Computer												
66.1	Building Blocks	248.9	Computer												
83	Building Blocks	215.8	Computer												
265.4	Building Blocks	166.2	Computer												
232.3	Computer	82.9	Building Blocks												
199.2	Computer	182.6	Building Area												
282.4	Building Area	945.8	Building Area												
663.9	Building Area	879.7	Building Area												
381.5	Building Area	1460.1	Building Area												
265.5	Building Area	132.3	Computer												
398.4	Building Area	116.3	Computer												
547.9	Building Area	331.7	Computer												
116.5	Computer	348.1	Computer												
182.5	Computer	99.4	Computer												
133.1	Computer	298.5	Building Area												
315.3	Computer	995.3	Building Area												
182.5	Computer	166.2	Building Area												
249.1	Computer	298.4	Building Area												
447.8	Computer	265.8	Building Area												
298.5	Building Blocks	580.7	Building Area												
614	Building Blocks	481	Building Area												
149.4	Building Area	315.3	Building Area												
166	Building Area	315.2	Building Area												
580.9	Building Area	1244.6	Building Area												
199.3	Computer	199.3	Building Area												
680.4	Building Area	265.3	Building Area												
314.9	Building Area	531.4	Computer												
282.1	Building Area	232.4	Building Area												
149.2	Building Area	165.8	Building Area												
182.1	Building Area	83	Computer												
232.5	Computer	99.6	Computer												
398.1	Computer	99.6	White Space												
199.2	Computer	265.6	White Space												
282.1	Computer	149.6	White Space												
348.5	Computer	99.6	White Space												
398.7	Building Blocks	248.8	White Space												
647.4	Building Area														
99.6	Computer														
780	Computer														
99.1	Computer														
149.1	Computer														
166	Building Area														
381.9	Building Area														
978.8	Building Area														
166.4	Computer														
531.2	Computer														
199.6	Computer														
265.6	Computer														
199.1	Computer														
198.8	Computer														
580.9	Computer														
282.5	Computer														
149.2	Computer														
397.9	Building Area														
132.8	Computer														
265.1	Computer														
215.8	Computer														
780	Building Area														
597.3	Building Area														
415.2	Building Area														
365	Building Area														
497.6	Building Area														
397.8	Building Area														
697.4	Building Area														
149.4	Building Area														
216	Computer														
116.1	Building Area														
99.8	White Space														
216	White Space														
199.4	Building Area														
166.4	Computer														
149.4	Computer														
99.2	Computer														
165.9	Computer														
165.9	Computer														
148.9	Computer														
248.9	Computer														
216.1	White Space														
265.3	Computer														
