T1		T2		T3		T4		T5		T6		T7		T8	
514.6	Building Blocks	99.5	Building Area	448.2	Building Blocks	199.1	Building Area	149.4	Building Area	216.1	Building Blocks	83	Building Blocks	132.7	Building Area
132.8	Building Area	115.7	Building Blocks	133.1	Building Area	199.1	Building Blocks	149.7	Building Area	132.8	Building Area	83	Building Blocks	132.8	Building Area
380.8	Building Area	863	Building Blocks	232.3	Building Area	348.5	Building Blocks	464.8	Building Area	165.8	Building Area	199.1	Building Blocks	945.9	Building Area
249.3	Building Area	198.8	Building Area	514.5	Building Area	116.1	Building Area	215.9	Building Area	165.6	Building Blocks	199.3	Building Blocks	763.2	Building Blocks
216.1	Building Area	630.6	Building Area	116.4	Building Area	763.3	Building Area	149.2	Building Area	746.8	Building Blocks	1228	Building Area	166	Building Area
133.1	Building Area	696.9	Building Area	166.2	Building Area	199.4	Building Area	215.4	Building Blocks	1245.2	Building Area	182.5	Building Blocks	1709.4	Building Area
232.1	Building Area	83.1	Building Blocks	99.8	Building Blocks	182.8	Building Area	813.3	Building Blocks	813	Building Blocks	381.9	Building Area	99.5	Building Blocks
1045.3	Building Blocks	315.1	Building Blocks	99.4	Building Blocks	232.2	Building Blocks	116	Building Area	83.2	Building Blocks	149.5	Building Blocks	99.6	Building Blocks
132.3	Building Blocks	149	Building Blocks	133.1	Building Blocks	165.6	Building Blocks	713.6	Building Area	265.3	Building Area	431.6	Building Blocks	381.8	Building Blocks
265.6	Building Area	464.2	Building Blocks	249.1	Building Blocks	116.4	Building Blocks	99.5	Building Area	265.1	Building Area	182.2	Building Area	182.5	Building Blocks
133.1	Building Area	199.2	Building Blocks	281.8	Building Blocks	166.3	Building Blocks	99.5	Building Blocks	464.4	Building Area	779.8	Building Area	614.3	Building Area
498	Building Area	182.6	Building Area	149.3	Building Blocks	431	Building Blocks	116.3	Building Blocks	132.6	Building Area	132.8	Building Blocks	597.4	Building Blocks
66.6	Building Blocks	116.2	Building Area	1045.9	Building Blocks	82.9	Building Area	265.3	Building Blocks	132.8	Building Blocks	149.3	Building Blocks	166	Building Blocks
580.8	Building Blocks	614.2	Building Area	183.1	Building Area	614.1	Building Area	149.4	Building Blocks	231.9	Building Blocks	199.1	Building Blocks	166	Building Blocks
