T1		T2		T3		T4		T5		T6		T7		T8	
116	Building Area	730.4	Building Blocks	182.7	Building Area	182.5	Building Area	365.1	Computer	1377.6	Building Blocks	132.6	Building Blocks		
514.6	Building Area	331.6	Building Area	746.9	Building Area	99.3	Computer	99.3	Computer	99.5	Building Area	116.1	Building Blocks		
1095.5	Building Area	265.6	Building Area	365.3	Computer	314.9	Computer	132.8	Building Blocks	531.2	Building Area	165.8	Building Blocks		
1493.7	Building Area	315.3	Building Area	149.5	Computer	99.7	Computer	182.6	Building Blocks	215.4	Building Area	82.8	Building Area		
99.6	Building Area	232.2	Computer	165.9	Computer	265.7	Computer	149.4	Building Blocks	116.3	Computer	1311.2	Building Area		
149.4	Computer	83.1	Computer	116	Building Blocks	99.9	Computer	233	Computer	132.7	Computer	83.1	Building Area		
215.7	Computer	348.3	Computer	298.4	Building Blocks	165.9	Building Area	414.7	Building Blocks	248.9	Computer	149.4	Computer		
165.8	Computer	133	Computer	298.9	Building Blocks	663.8	Building Area	813.2	Building Blocks	99.6	Building Blocks	166.2	Computer		
199	Computer	99.6	Computer	448.2	Building Blocks	929.4	Building Area	912.7	Building Area	82.9	Building Blocks	315.6	Computer		
415	Computer	299	Building Blocks	614.3	Computer	215.7	Building Area	199.1	Computer	132.3	Building Blocks	116.2	Building Area		
132.6	Building Blocks	82.9	Building Blocks	149.5	Building Area	447.8	Building Area	99.6	Computer	199.3	Building Area	182.5	Building Area		
132.8	Building Blocks	133	Building Blocks	514	Building Area	232.2	Building Area	331.6	Computer	149.2	Building Blocks	1178.2	Building Area		
315.1	Building Blocks	515	Building Blocks	364.8	Computer	116.1	Computer	116.1	Computer	166.1	Building Blocks	248.9	Building Area		
547.1	Building Blocks	99.8	Computer	381.9	Computer	381.5	Computer	149.4	Building Blocks	1344.3	Building Area	282.3	Building Area		
99.5	Building Area	132.6	Computer	132.6	Building Blocks	215.9	Computer	99.6	Building Blocks	414.6	Building Area	166	Building Area		
199.1	Building Area	149.3	Computer	282.5	Building Blocks	332.1	Computer	199.2	Building Blocks	265.6	Building Area	365.3	Building Area		
763.7	Building Area	115.9	Building Area	912.8	Building Area	83.1	Computer	1842.2	Building Area	1061.8	Building Area	331.9	Building Area		
2257	Building Area	531.1	Building Area	365.4	Computer	82.8	Computer	49.7	Computer	99.6	Computer	232.5	Building Area		
531	Building Area	99.7	Computer	398.3	Computer	82.9	Computer	66.6	Computer	199	Computer	431.4	Building Area		
265.9	Building Area	215.8	Computer	149.5	Building Area	165.9	Building Area	82.9	Computer	564.6	Computer	215.8	Building Area		
298.6	Building Area	315.5	Computer	680.7	Building Area	348.5	Building Area	282.3	Computer	99.7	Computer	364.9	Building Area		
82.9	Computer	298.8	Computer	431.4	Building Area	116.4	Building Area	99.7	Computer	232.4	Computer	348.5	Building Area		
182.5	Computer	215.6	Building Blocks	265.4	Building Area	149.2	Building Area	198.8	Computer	381.9	Computer	216	White Space		
448.1	Computer	182.2	Building Blocks	547.6	Building Area	182.7	Building Area	896.1	Building Area	132.8	White Space	232.4	White Space		
199.1	Computer	381.5	Building Blocks	497.7	Building Area	265.6	Building Area	133.1	Building Area	381.4	Building Area	182.3	White Space		
331.9	Building Blocks	149.4	Building Blocks	282.1	Building Area	99.5	Building Area	448	Building Area	199.1	Building Area	115.9	Computer		
398.1	Building Blocks	896.2	Building Blocks	82.9	Computer	281.9	Building Area	365.1	Building Area	132.6	Building Area	165.8	Computer		
829.9	Building Area	99.3	Building Area	83	Computer	199.2	Building Area	614.1	Building Area	132.8	Building Area	182.4	Computer		
248.9	Computer	614.1	Building Area	182.7	Computer	215.5	Building Area	232.4	Building Area	182.4	Building Area	265.3	Computer		
116.1	Computer	82.7	Computer	348.5	Building Area	365.1	Building Area	780.2	Building Area	199	Building Area	680.5	Computer		
99.5	Computer	265.4	Computer	166	Building Area	265.7	Building Area	314.8	Building Area	99.6	Building Area	165.8	White Space		
132.7	Computer	199.3	Computer	99.5	Building Area	215.4	Building Area	149.6	Building Area	265.3	White Space	199	Computer		
248.8	Computer	331.9	Computer	547.8	White Space	281.8	Building Area	166.1	Computer	99.5	Computer				
198.8	Computer	182.5	Computer	348.2	White Space	713.9	Building Area	182.5	Computer						
116.1	Computer	99.4	Building Blocks	365.2	Computer	265.5	Building Area	149.2	Computer						
282.1	Building Blocks	82.9	Building Blocks	149.7	Computer	165.8	Building Area	182.9	Computer						
663.7	Building Blocks	182.6	Building Blocks	299.1	Computer	165.9	White Space	166	White Space						
1194.6	Building Area	281.8	Building Area	315	Computer	83	Computer	99.5	Building Area						
83	Computer	730.2	Building Area	99.1	Computer			414.7	Building Area						
282	Computer	149.5	Computer	132.8	White Space			332	Building Area						
315.4	Computer	149.5	Computer	248.4	Computer			581	White Space						
265.5	Computer	365.4	Computer					99.8	Computer						
531	Building Blocks	132.7	Computer												
348.5	Building Area	149.3	Computer												
531	Building Area	149.3	Computer												
365.2	Computer	713.5	Building Area												
315.3	Computer	630.6	Building Area												
613.7	Computer	929.2	Building Area												
132.7	Building Blocks	265.7	Building Area												
149.8	Building Blocks	182.3	Building Area												
116.4	Building Blocks	232.3	Computer												
99.6	Building Blocks	298.7	Computer												
133.1	Computer	82.8	Computer												
115.7	Computer	182.8	Computer												
99.2	Building Blocks	215.5	Building Area												
398.3	Building Blocks	232.3	Building Area												
730.2	Building Blocks	348.5	Building Area												
348.2	Computer	83	Building Area												
398.1	Building Area	398.1	Computer												
497.9	Building Area	414.8	Computer												
282	Computer	215.7	Computer												
99.8	Building Area	249.1	White Space												
1327.6	Building Area	199	Computer												
1427.4	Building Area														
448.3	Building Area														
215.6	Building Area														
514.4	Building Area														
149.4	Building Area														
232	Computer														
448	Computer														
132.9	Computer														
215.6	Building Area														
132.8	Building Area														
348.5	Computer														
215.7	Computer														
265.3	Computer														
116	Building Blocks														
299.1	Building Blocks														
249.1	Building Blocks														
116	Computer														
149.8	Computer														
281.9	Computer														
116.2	Building Area														
414.8	Building Area														
149.5	Building Area														
431.4	Building Blocks														
332	Building Blocks														
531.2	Building Area														
481.3	Building Area														
166	Building Area														
82.8	Computer														
199.4	Computer														
132.5	Computer														
149.7	Computer														
248.9	Computer														
99.5	Building Blocks														
116.4	Building Blocks														
199.1	Building Blocks														
149.6	Building Blocks														
564.3	Building Blocks														
398.4	Building Blocks														
647.2	Building Area														
116.2	Computer														
315.4	Computer														
116.3	Computer														
166	Computer														
398.6	Computer														
265.3	Computer														
99.2	Building Blocks														
182.6	Building Blocks														
182.7	Building Blocks														
199.3	Computer														
182.6	Computer														
497.8	Building Blocks														
879.3	Building Blocks														
332.1	Building Area														
514.3	Building Area														
166	Computer														
132.3	Computer														
165.7	Computer														
132.8	Computer														
166	Computer														
364.9	Computer														
149.5	Building Blocks														
116.3	Building Blocks														
99.7	Building Blocks														
199.3	Building Blocks														
215.8	Building Area														
199	Computer														
99.8	Building Area														
614	Building Area														
398.4	Computer														
398.6	Computer														
165.7	Computer														
397.9	Computer														
232.3	Computer														
531.1	Computer														
116.4	Building Area														
149.4	Building Area														
215.7	Computer														
348.3	Computer														
730.1	Computer														
99.6	Computer														
248.9	Building Area														
547.7	Building Area														
298.9	Building Area														
348.5	Building Area														
1045.5	Building Area														
215.6	Building Area														
182.8	Building Area														
165.8	Building Area														
149.5	Building Area														
116.2	Building Area														
82.7	Computer														
298.8	Computer														
149.2	Computer														
182.7	Computer														
348.2	Computer														
630.9	Computer														
99.5	Building Area														
165.9	Building Area														
116.4	Computer														
99.2	White Space														
149.4	Computer														
